year,state,county_name,democratic_pres_votes,other_pres_votes,republican_pres_votes,total_pres_votes
2004,nebraska,phelps,830.0,41.0,3872.0,4743.0
2004,nebraska,pierce,546.0,28.0,2824.0,3398.0
2004,nebraska,platte,2657.0,200.0,11130.0,13987.0
2004,nebraska,polk,549.0,32.0,2146.0,2727.0
2004,nebraska,red willow,1055.0,74.0,4129.0,5258.0
2004,nebraska,richardson,1297.0,57.0,2924.0,4278.0
2004,nebraska,rock,130.0,13.0,740.0,883.0
2004,nebraska,saline,2420.0,75.0,3071.0,5566.0
2004,nebraska,sarpy,17455.0,716.0,40163.0,58334.0
2004,nebraska,saunders,2884.0,164.0,6441.0,9489.0
2004,nebraska,scotts bluff,3843.0,169.0,10378.0,14390.0
2004,nebraska,seward,2114.0,98.0,5353.0,7565.0
2004,nebraska,sheridan,430.0,33.0,2136.0,2599.0
2004,nebraska,sherman,541.0,30.0,1072.0,1643.0
2004,nebraska,sioux,123.0,9.0,677.0,809.0
2004,nebraska,stanton,559.0,27.0,2159.0,2745.0
2004,nebraska,thayer,764.0,39.0,2075.0,2878.0
2004,nebraska,thomas,60.0,6.0,378.0,444.0
2004,nebraska,thurston,1212.0,21.0,1154.0,2387.0
2004,nebraska,valley,564.0,26.0,1801.0,2391.0
2004,nebraska,washington,2754.0,113.0,7083.0,9950.0
2004,nebraska,wayne,1059.0,55.0,2971.0,4085.0
2004,nebraska,webster,557.0,42.0,1403.0,2002.0
2004,nebraska,wheeler,81.0,6.0,366.0,453.0
2004,nebraska,york,1304.0,100.0,5393.0,6797.0
2004,nevada,carson city,9441.0,494.0,13171.0,23106.0
2004,nevada,churchill,2705.0,197.0,7335.0,10237.0
2004,nevada,clark,281767.0,8293.0,255337.0,545397.0
2004,nevada,douglas,8275.0,431.0,15192.0,23898.0
2004,nevada,elko,3050.0,321.0,11938.0,15309.0
2004,nevada,esmeralda,99.0,15.0,367.0,481.0
2004,nevada,eureka,144.0,23.0,571.0,738.0
2004,nevada,humboldt,1361.0,110.0,3896.0,5367.0
2004,nevada,lander,414.0,37.0,1602.0,2053.0
2004,nevada,lincoln,418.0,50.0,1579.0,2047.0
2004,nevada,lyon,5637.0,378.0,11136.0,17151.0
2004,nevada,mineral,931.0,60.0,1336.0,2327.0
2004,nevada,nye,5616.0,407.0,8487.0,14510.0
2004,nevada,pershing,538.0,38.0,1341.0,1917.0
2004,nevada,storey,871.0,44.0,1253.0,2168.0
2004,nevada,washoe,74841.0,2693.0,81545.0,159079.0
2004,nevada,white pine,1082.0,116.0,2604.0,3802.0
2004,new hampshire,belknap,14080.0,298.0,17920.0,32298.0
2004,new hampshire,carroll,13319.0,289.0,14614.0,28222.0
2004,new hampshire,cheshire,24438.0,436.0,16463.0,41337.0
2004,new hampshire,coos,8585.0,191.0,8143.0,16919.0
2004,new hampshire,grafton,26180.0,505.0,20277.0,46962.0
2004,new hampshire,hillsborough,94121.0,1582.0,99724.0,195427.0
2004,new hampshire,merrimack,39975.0,620.0,36060.0,76655.0
2004,new hampshire,rockingham,75437.0,1260.0,82069.0,158766.0
2004,new hampshire,strafford,32942.0,513.0,25825.0,59280.0
2004,new hampshire,sullivan,11434.0,220.0,10142.0,21796.0
2004,new jersey,atlantic,55746.0,864.0,49487.0,106097.0
2004,new jersey,bergen,207666.0,2745.0,189833.0,400244.0
2004,new jersey,burlington,110411.0,1609.0,95936.0,207956.0
2004,new jersey,camden,137765.0,1741.0,81427.0,220933.0
2004,new jersey,cape may,21475.0,455.0,28832.0,50762.0
2004,new jersey,cumberland,27875.0,948.0,24362.0,53185.0
2004,new jersey,essex,203681.0,2293.0,83374.0,289348.0
2004,new jersey,gloucester,66835.0,1096.0,60033.0,127964.0
2004,new jersey,hudson,127447.0,1353.0,60646.0,189446.0
2004,new jersey,hunterdon,26050.0,742.0,39888.0,66680.0
2004,new jersey,mercer,91580.0,1326.0,56604.0,149510.0
2004,new jersey,middlesex,166628.0,2685.0,126492.0,295805.0
2004,new jersey,monmouth,133773.0,2516.0,163650.0,299939.0
2004,new jersey,morris,98066.0,1847.0,135241.0,235154.0
2004,new jersey,ocean,99839.0,2263.0,152204.0,254306.0
2004,new jersey,passaic,94962.0,1149.0,75200.0,171311.0
2004,new jersey,salem,13749.0,311.0,15721.0,29781.0
2004,new jersey,somerset,66476.0,1295.0,72508.0,140279.0
2004,new jersey,sussex,23990.0,900.0,44506.0,69396.0
2004,new jersey,union,119372.0,1498.0,82517.0,203387.0
2004,new jersey,warren,18044.0,622.0,29542.0,48208.0
2004,new mexico,bernalillo,132252.0,3105.0,121454.0,256811.0
2004,new mexico,catron,551.0,15.0,1427.0,1993.0
2004,new mexico,chaves,6726.0,206.0,14773.0,21705.0
2004,new mexico,cibola,3913.0,97.0,3477.0,7487.0
2004,new mexico,colfax,2824.0,62.0,3082.0,5968.0
2004,new mexico,curry,3541.0,96.0,10649.0,14286.0
2004,new mexico,de baca,281.0,6.0,706.0,993.0
2004,new mexico,dona ana,31762.0,650.0,29548.0,61960.0
2004,new mexico,eddy,6880.0,122.0,13268.0,20270.0
2004,new mexico,grant,7095.0,162.0,6135.0,13392.0
2004,new mexico,guadalupe,1340.0,13.0,914.0,2267.0
2004,new mexico,harding,259.0,5.0,380.0,644.0
2004,new mexico,hidalgo,861.0,22.0,1081.0,1964.0
2004,new mexico,lea,3646.0,105.0,14430.0,18181.0
2004,new mexico,lincoln,2822.0,122.0,6070.0,9014.0
2004,new mexico,los alamos,5206.0,181.0,5810.0,11197.0
2004,new mexico,luna,3340.0,89.0,4164.0,7593.0
2004,new mexico,mckinley,13051.0,221.0,7351.0,20623.0
2004,new mexico,mora,1876.0,22.0,928.0,2826.0
2004,new mexico,otero,6433.0,265.0,14066.0,20764.0
2004,new mexico,quay,1422.0,34.0,2661.0,4117.0
2004,new mexico,rio arriba,9753.0,97.0,5149.0,14999.0
2004,new mexico,roosevelt,2082.0,65.0,4997.0,7144.0
2004,new mexico,san juan,14843.0,638.0,29525.0,45006.0
2004,new mexico,san miguel,8683.0,120.0,3313.0,12116.0
2004,new mexico,sandoval,21421.0,492.0,22628.0,44541.0
2004,new mexico,santa fe,47074.0,660.0,18466.0,66200.0
2004,new mexico,sierra,1926.0,69.0,3162.0,5157.0
2004,new mexico,socorro,4025.0,130.0,3696.0,7851.0
2004,new mexico,taos,10987.0,182.0,3666.0,14835.0
2004,new mexico,torrance,2386.0,95.0,4026.0,6507.0
2004,new mexico,union,411.0,16.0,1454.0,1881.0
2004,new mexico,valencia,11270.0,268.0,14474.0,26012.0
2004,new york,albany,86213.0,8617.0,52369.0,147199.0
2004,new york,allegany,6392.0,984.0,11894.0,19270.0
2004,new york,bronx,276938.0,12253.0,53738.0,342929.0
2004,new york,broome,44496.0,5294.0,42100.0,91890.0
2004,new york,cattaraugus,13087.0,2147.0,19028.0,34262.0
2004,new york,cayuga,16913.0,2513.0,16626.0,36052.0
2004,new york,chautauqua,26369.0,3839.0,30734.0,60942.0
2004,new york,chemung,16639.0,1694.0,20742.0,39075.0
2004,new york,chenango,9003.0,1194.0,11144.0,21341.0
2004,new york,clinton,17040.0,2063.0,14633.0,33736.0
2004,new york,columbia,15238.0,2540.0,13325.0,31103.0
2004,new york,cortland,10354.0,1321.0,11085.0,22760.0
2004,new york,delaware,8425.0,1267.0,11474.0,21166.0
2004,new york,dutchess,56533.0,8025.0,59323.0,123881.0
2004,new york,erie,240563.0,31377.0,173198.0,445138.0
2004,new york,essex,8474.0,1218.0,9390.0,19082.0
2004,new york,franklin,9286.0,927.0,8103.0,18316.0
2004,new york,fulton,8919.0,1254.0,12042.0,22215.0
2004,new york,genesee,9970.0,1909.0,15701.0,27580.0
2004,new york,greene,8607.0,1632.0,12159.0,22398.0
2004,new york,hamilton,1120.0,214.0,2358.0,3692.0
2004,new york,herkimer,11383.0,1662.0,15265.0,28310.0
2004,new york,jefferson,16342.0,2210.0,20248.0,38800.0
2004,new york,kings,494165.0,34415.0,159200.0,687780.0
2004,new york,lewis,4417.0,632.0,6348.0,11397.0
2004,new york,livingston,11107.0,1956.0,16885.0,29948.0
2004,new york,madison,12665.0,2038.0,15584.0,30287.0
2004,new york,monroe,168088.0,21519.0,153374.0,342981.0
2004,new york,montgomery,9175.0,1283.0,10763.0,21221.0
2004,new york,nassau,317283.0,27558.0,273502.0,618343.0
2004,new york,new york,509841.0,27023.0,104883.0,641747.0
2004,new york,niagara,45644.0,6411.0,44525.0,96580.0
2004,new york,oneida,39658.0,6142.0,49569.0,95369.0
2004,new york,onondaga,112618.0,13848.0,88123.0,214589.0
2004,new york,ontario,20503.0,2988.0,26611.0,50102.0
2004,new york,orange,61642.0,8021.0,75010.0,144673.0
2004,new york,orleans,5734.0,1043.0,9796.0,16573.0
2004,new york,oswego,23261.0,3671.0,24675.0,51607.0
2004,new york,otsego,12402.0,1482.0,12768.0,26652.0
2004,new york,putnam,18892.0,3274.0,24397.0,46563.0
2004,new york,queens,422609.0,24505.0,157948.0,605062.0
2004,new york,rensselaer,34741.0,5483.0,32290.0,72514.0
2004,new york,richmond,66255.0,8569.0,85302.0,160126.0
2004,new york,rockland,62391.0,7330.0,61510.0,131231.0
2004,new york,saratoga,47367.0,5797.0,53709.0,106873.0
2004,new york,schenectady,34762.0,4705.0,30002.0,69469.0
2004,new york,schoharie,5455.0,954.0,8148.0,14557.0
2004,new york,schuyler,3290.0,573.0,4727.0,8590.0
2004,new york,seneca,6771.0,951.0,7603.0,15325.0
2004,new york,st. lawrence,22173.0,2272.0,17310.0,41755.0
2004,new york,steuben,14090.0,2128.0,26066.0,42284.0
2004,new york,suffolk,307011.0,39515.0,292186.0,638712.0
2004,new york,sullivan,14447.0,2121.0,14398.0,30966.0
2004,new york,tioga,9415.0,1144.0,13343.0,23902.0
2004,new york,tompkins,25659.0,3204.0,13539.0,42402.0
2004,new york,ulster,45530.0,6948.0,35234.0,87712.0
2004,new york,warren,13054.0,1792.0,16213.0,31059.0
2004,new york,washington,10295.0,1660.0,13148.0,25103.0
2004,new york,wayne,15093.0,2981.0,23126.0,41200.0
2004,new york,westchester,224992.0,19517.0,151261.0,395770.0
2004,new york,wyoming,5894.0,1085.0,11185.0,18164.0
2004,new york,yates,4062.0,596.0,6053.0,10711.0
2004,north carolina,alamance,20686.0,187.0,33302.0,54175.0
2004,north carolina,alexander,4618.0,54.0,10928.0,15600.0
2004,north carolina,alleghany,1922.0,22.0,2883.0,4827.0
2004,north carolina,anson,5413.0,16.0,3796.0,9225.0
2004,north carolina,ashe,4477.0,54.0,7292.0,11823.0
2004,north carolina,avery,1805.0,41.0,5678.0,7524.0
2004,north carolina,beaufort,7025.0,65.0,12432.0,19522.0
2004,north carolina,bertie,4938.0,37.0,3057.0,8032.0
2004,north carolina,bladen,6109.0,30.0,6174.0,12313.0
2004,north carolina,brunswick,14903.0,149.0,22925.0,37977.0
2004,north carolina,buncombe,51868.0,654.0,52491.0,105013.0
2004,north carolina,burke,11728.0,112.0,18922.0,30762.0
2004,north carolina,cabarrus,19803.0,241.0,40780.0,60824.0
2004,north carolina,caldwell,9999.0,163.0,21186.0,31348.0
2004,north carolina,camden,1339.0,11.0,2480.0,3830.0
2004,north carolina,carteret,7732.0,127.0,17716.0,25575.0
2004,north carolina,caswell,4539.0,30.0,4868.0,9437.0
2004,north carolina,catawba,18858.0,228.0,39602.0,58688.0
2004,north carolina,chatham,12897.0,133.0,12892.0,25922.0
2004,north carolina,cherokee,3635.0,47.0,7517.0,11199.0
2004,north carolina,chowan,2406.0,13.0,2967.0,5386.0
2004,north carolina,clay,1628.0,29.0,3209.0,4866.0
2004,north carolina,cleveland,14215.0,114.0,22750.0,37079.0
2004,north carolina,columbus,10343.0,75.0,10773.0,21191.0
2004,north carolina,craven,14019.0,162.0,23575.0,37756.0
2004,north carolina,cumberland,45788.0,299.0,49139.0,95226.0
2004,north carolina,currituck,2909.0,54.0,6013.0,8976.0
2004,north carolina,dare,6136.0,67.0,9345.0,15548.0
2004,north carolina,davidson,17191.0,230.0,42075.0,59496.0
2004,north carolina,davie,4233.0,75.0,12372.0,16680.0
2004,north carolina,duplin,6923.0,49.0,9611.0,16583.0
2004,north carolina,durham,74524.0,513.0,34614.0,109651.0
2004,north carolina,edgecombe,12877.0,39.0,8163.0,21079.0
2004,north carolina,forsyth,63340.0,491.0,75294.0,139125.0
2004,north carolina,franklin,9286.0,92.0,11540.0,20918.0
2004,north carolina,gaston,20254.0,249.0,43252.0,63755.0
2004,north carolina,gates,2121.0,8.0,1924.0,4053.0
2004,north carolina,graham,1272.0,22.0,2693.0,3987.0
2004,north carolina,granville,9057.0,53.0,9491.0,18601.0
2004,north carolina,greene,2665.0,7.0,3800.0,6472.0
2004,north carolina,guilford,100042.0,1018.0,98254.0,199314.0
2004,north carolina,halifax,11528.0,31.0,8088.0,19647.0
2004,north carolina,harnett,11563.0,86.0,20922.0,32571.0
2004,north carolina,haywood,11237.0,150.0,14545.0,25932.0
2004,north carolina,henderson,15003.0,206.0,28025.0,43234.0
2004,north carolina,hertford,5141.0,49.0,2942.0,8132.0
2004,north carolina,hoke,5794.0,37.0,5257.0,11088.0
2004,north carolina,hyde,1048.0,10.0,1235.0,2293.0
2004,north carolina,iredell,18065.0,233.0,38675.0,56973.0
2004,north carolina,jackson,6737.0,86.0,7351.0,14174.0
2004,north carolina,johnston,17266.0,188.0,36903.0,54357.0
2004,north carolina,jones,1893.0,13.0,2607.0,4513.0
2004,north carolina,lee,7657.0,52.0,11834.0,19543.0
2004,north carolina,lenoir,10207.0,33.0,12939.0,23179.0
2004,north carolina,lincoln,9434.0,93.0,20052.0,29579.0
2004,north carolina,macon,5489.0,87.0,9448.0,15024.0
2004,north carolina,madison,4234.0,54.0,5175.0,9463.0
2004,north carolina,martin,5102.0,16.0,5334.0,10452.0
2004,north carolina,mcdowell,5330.0,82.0,10590.0,16002.0
2004,north carolina,mecklenburg,166828.0,1190.0,155084.0,323102.0
2004,north carolina,mitchell,2080.0,32.0,5686.0,7798.0
2004,north carolina,montgomery,4313.0,22.0,5745.0,10080.0
2004,north carolina,moore,13555.0,113.0,24714.0,38382.0
2004,north carolina,nash,15693.0,78.0,21902.0,37673.0
2004,north carolina,new hanover,35572.0,324.0,45351.0,81247.0
2004,north carolina,northampton,5584.0,10.0,3176.0,8770.0
2004,north carolina,onslow,11250.0,137.0,25890.0,37277.0
2004,north carolina,orange,42910.0,472.0,20771.0,64153.0
2004,north carolina,pamlico,2335.0,24.0,3679.0,6038.0
2004,north carolina,pasquotank,6984.0,55.0,6609.0,13648.0
2004,north carolina,pender,6999.0,49.0,10037.0,17085.0
2004,north carolina,perquimans,1971.0,22.0,2965.0,4958.0
2004,north carolina,person,6198.0,43.0,8973.0,15214.0
2004,north carolina,pitt,24924.0,129.0,28590.0,53643.0
2004,north carolina,polk,3787.0,94.0,5140.0,9021.0
2004,north carolina,randolph,12966.0,173.0,37771.0,50910.0
2004,north carolina,richmond,8383.0,53.0,7709.0,16145.0
2004,north carolina,robeson,17868.0,94.0,15909.0,33871.0
2004,north carolina,rockingham,14430.0,118.0,22840.0,37388.0
2004,north carolina,rowan,16735.0,217.0,34915.0,51867.0
2004,north carolina,rutherford,8184.0,131.0,16343.0,24658.0
2004,north carolina,sampson,9649.0,39.0,12600.0,22288.0
2004,north carolina,scotland,6386.0,20.0,5141.0,11547.0
2004,north carolina,stanly,7650.0,89.0,17814.0,25553.0
2004,north carolina,stokes,5767.0,64.0,13583.0,19414.0
2004,north carolina,surry,8304.0,101.0,17587.0,25992.0
2004,north carolina,swain,2419.0,32.0,2593.0,5044.0
2004,north carolina,transylvania,6097.0,105.0,9386.0,15588.0
2004,north carolina,tyrrell,731.0,4.0,855.0,1590.0
2004,north carolina,union,17974.0,207.0,42820.0,61001.0
2004,north carolina,vance,8762.0,31.0,6884.0,15677.0
2004,north carolina,wake,169909.0,1611.0,177324.0,348844.0
2004,north carolina,warren,5171.0,16.0,2840.0,8027.0
2004,north carolina,washington,2969.0,18.0,2484.0,5471.0
2004,north carolina,watauga,11232.0,159.0,12659.0,24050.0
2004,north carolina,wayne,15076.0,87.0,24883.0,40046.0
2004,north carolina,wilkes,7862.0,95.0,19197.0,27154.0
2004,north carolina,wilson,14206.0,65.0,16264.0,30535.0
2004,north carolina,yadkin,3451.0,46.0,11816.0,15313.0
2004,north carolina,yancey,4434.0,57.0,4940.0,9431.0
2004,north dakota,adams,353.0,23.0,915.0,1291.0
2004,north dakota,barnes,2186.0,86.0,3541.0,5813.0
2004,north dakota,benson,1196.0,48.0,1002.0,2246.0
2004,north dakota,billings,99.0,16.0,449.0,564.0
2004,north dakota,bottineau,1168.0,38.0,2468.0,3674.0
2004,north dakota,bowman,397.0,39.0,1280.0,1716.0
2004,north dakota,burke,336.0,21.0,808.0,1165.0
2004,north dakota,burleigh,11621.0,616.0,26577.0,38814.0
2004,north dakota,cass,26010.0,1082.0,39619.0,66711.0
2004,north dakota,cavalier,887.0,35.0,1522.0,2444.0
2004,north dakota,dickey,883.0,48.0,1890.0,2821.0
2004,north dakota,divide,487.0,30.0,751.0,1268.0
2004,north dakota,dunn,571.0,25.0,1178.0,1774.0
2004,north dakota,eddy,534.0,24.0,655.0,1213.0
2004,north dakota,emmons,611.0,53.0,1449.0,2113.0
2004,north dakota,foster,518.0,29.0,1219.0,1766.0
2004,north dakota,golden valley,195.0,13.0,719.0,927.0
2004,north dakota,grand forks,12646.0,526.0,17298.0,30470.0
2004,north dakota,grant,264.0,26.0,952.0,1242.0
2004,north dakota,griggs,505.0,27.0,907.0,1439.0
2004,north dakota,hettinger,405.0,45.0,1044.0,1494.0
2004,north dakota,kidder,433.0,34.0,902.0,1369.0
2004,north dakota,lamoure,712.0,31.0,1592.0,2335.0
