state,state_name,year,male_under_19_medicaid,male_19_to_64_medicaid,male_65_and_over_medicaid,female_under_19_medicaid,female_19_to_64_medicaid,female_65_and_over_medicaid,num_male_19_medicaid_acs,num_male_19_64_medicaid_acs,num_male_65_medicaid_acs,num_female_19_medicaid_acs,num_female_19_64_medicaid_acs,num_female_65_medicaid_acs,pop_25_over,no_schooling,nursery_4th,gr5_6,gr7_8,gr9,gr10,gr11,gr12_no_diploma,highschool_grad,somecollege_lt1yr,somecollege_1plus,associates,bachelors,masters,profschool,doctorate,total_medicaid_enrollees_acs,share_male_19_medicaid_acs,share_male_19_64_medicaid_acs,share_male_65_medicaid_acs,share_female_19_medicaid_acs,share_female_19_64_medicaid_acs,share_female_65_medicaid_acs,population,num_medicaid_chip_gov,num_medicaid_gov,num_19_to_64_medi_chip_gov,num_expansion_medi_chip_gov,num_65_medi_chip_gov,num_covid_medi_chip_gov,num_18_medi_chip_gov,num_disabled_medi_chip_gov,num_unknown_med_chip_gov,check,pct_enrollment_medicaid_chip_gov,pct_enrollment_medicaid_gov,pct_enrollment_medicaid_acs
32.0,nevada,2017,359580.0,865314.0,197310.0,344124.0,867682.0,218683.0,117881.0,86790.0,20597.0,112449.0,119173.0,28034.0,1968023.0,30781.0,330.0,658.0,993.0,2421.0,6669.0,4453.0,7314.0,37782.0,7900.0,17111.0,33644.0,32995.0,44598.0,51169.0,476520.0,484924.0,3.6940238286320906,3.0085864476762456,0.8932716201459557,3.3678258509497923,4.83080095642929,1.2054912961666253,2887725.0,635938.4285714285,596152.2857142857,59087.166666666664,214201.25,41719.166666666664,0.0,307653.75,59052.0,0.0,681713.3333333334,0.22022125672334744,0.20644357953554637,0.16792596247911418
32.0,nevada,2018,361160.0,872427.0,205444.0,345808.0,874361.0,228275.0,124105.0,99597.0,21052.0,119340.0,135666.0,28580.0,2001450.0,32255.0,399.0,619.0,1091.0,2473.0,6471.0,4203.0,7284.0,35153.0,7743.0,16212.0,32977.0,31574.0,42967.0,52742.0,483098.0,528340.0,3.6396049920338247,3.1695927037553195,0.6725466727139683,3.2548097992194074,5.144063633842601,1.1193821984348789,2922849.0,644028.9166666666,602872.75,60490.5,216487.33333333337,44775.166666666664,0.0,311501.3333333333,59642.583333333336,0.0,692896.9166666667,0.22034286296235853,0.20626202379938205,0.18076198941512203
32.0,nevada,2019,364217.0,884729.0,213973.0,349308.0,885392.0,238856.0,126717.0,105117.0,21668.0,119679.0,144277.0,29874.0,2044695.0,32770.0,511.0,690.0,1056.0,2382.0,6109.0,4075.0,7107.0,34137.0,7529.0,15841.0,32388.0,29613.0,41514.0,56410.0,490303.0,547332.0,3.6934367061346434,3.3124366626948447,0.7786846077622143,3.2060866007246083,4.801919738797589,1.2074356838860996,2972382.0,631426.0,590600.0,58673.166666666664,212321.83333333337,47312.666666666664,0.0,303695.8333333333,59244.833333333336,0.0,681248.3333333334,0.2124309728695706,0.19869586076083087,0.18413918534024226
32.0,nevada,2020,368231.0,899404.0,223607.0,352514.0,899763.0,250113.0,129463.0,106768.0,22386.0,121074.0,148493.0,30425.0,2093820.0,37570.0,606.0,732.0,1420.0,2790.0,5597.0,3702.0,6748.0,30389.0,6165.0,16235.0,28824.0,30649.0,42146.0,60426.0,495856.0,558609.0,3.849299311104637,3.2319108354471138,0.7657768511607917,3.4287090721696387,4.643133435718186,1.0811704943996336,3030281.0,686595.75,647007.1666666666,69503.25,241154.83333333337,50103.916666666664,0.0,318603.1666666667,59389.833333333336,0.0,738755.0000000001,0.22657824472383914,0.21351391724617838,0.18434231016859493
32.0,nevada,2021,372708.0,912861.0,226923.0,355808.0,902699.0,251442.0,131886.0,111306.0,23400.0,122109.0,151548.0,31154.0,2116718.0,40475.0,611.0,803.0,1176.0,2801.0,5476.0,3766.0,6485.0,28575.0,5944.0,16911.0,27096.0,29192.0,41586.0,63863.0,497592.0,571403.0,3.703289689677416,3.425035169981145,0.6916528068478852,3.3045691542895343,4.824095437542615,1.0513577416614042,3059238.0,799329.1666666666,755003.75,75858.08333333333,309375.5,54085.916666666664,11.857142857142858,355202.6666666667,60444.25,0.0,854978.2738095238,0.2612837466933487,0.24679470835547937,0.1867795182983475
32.0,nevada,2022,371250.0,931584.0,235471.0,354397.0,911055.0,263272.0,131520.0,117544.0,24971.0,125127.0,154903.0,34166.0,2154487.0,45599.0,740.0,797.0,1359.0,2809.0,4877.0,3532.0,6074.0,27620.0,6165.0,17563.0,25748.0,29390.0,38754.0,67488.0,503894.0,588231.0,3.6323218420595436,3.3977086286383433,0.7938531018260119,3.4636461626558974,4.679101882880406,1.0333683819397972,3104817.0,862867.6666666666,810561.75,80388.66666666667,356525.6666666667,55839.333333333336,14.416666666666666,371194.5,57960.25,0.0,921922.8333333334,0.2779125683306509,0.2610658695826517,0.189457542908326
32.0,nevada,2023,372688.0,934613.0,245060.0,355107.0,922788.0,272786.0,135678.0,121237.0,26842.0,125748.0,160925.0,34773.0,2196081.0,49647.0,787.0,915.0,1165.0,2526.0,4801.0,3548.0,5820.0,26480.0,5981.0,16136.0,23869.0,28340.0,37512.0,69862.0,510504.0,605203.0,3.48255523153306,3.482179237020346,0.9257294538518098,3.0215722427471503,4.935110993847445,1.152852841000189,3141000.0,874413.5,820905.5833333334,,,,,,,,,0.27838697866921364,0.2613516661360501,0.1926784463546641
32.0,nevada,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141000.0,802488.1,748025.8,,,,,,,,,0.2554880929640242,0.23814893346068133,
33.0,new hampshire,2012,146090.0,417569.0,77965.0,139241.0,426659.0,95127.0,37897.0,19702.0,7511.0,33947.0,28393.0,11320.0,907338.0,5325.0,24.0,143.0,112.0,222.0,497.0,820.0,826.0,2495.0,2273.0,12322.0,10705.0,15957.0,15380.0,10542.0,229674.0,138770.0,2.6429410736342875,1.5006521631445189,0.5648595699639782,2.391989570081311,2.0550179804645827,0.844539642711321,1317474.0,,,,,,,,,,,,,0.10533035187032154
33.0,new hampshire,2013,143468.0,418145.0,81240.0,136898.0,426434.0,98187.0,39494.0,21048.0,7021.0,35409.0,29544.0,10313.0,913191.0,5512.0,46.0,117.0,98.0,150.0,604.0,646.0,917.0,2447.0,2264.0,12001.0,9935.0,15067.0,14049.0,10661.0,231678.0,142829.0,2.7004814844447305,1.5274320545020499,0.5327095320024797,2.4326812290922613,2.058670706360109,0.7480249935983703,1319171.0,127082.0,,,,,,,,,,0.09633474356243428,,0.10827178584125939
33.0,new hampshire,2014,140292.0,418683.0,84545.0,134929.0,426274.0,101592.0,38839.0,21193.0,6393.0,35440.0,30424.0,9429.0,919033.0,5525.0,47.0,82.0,80.0,173.0,568.0,517.0,990.0,2520.0,2136.0,11483.0,10304.0,14369.0,13776.0,10920.0,230715.0,141718.0,2.6510598340532647,1.5707950497064698,0.49922799936404194,2.459141854309973,2.132465594502258,0.6873096680639926,1321069.0,,,,,,,,,,,,,0.10727524451788666
33.0,new hampshire,2015,138133.0,418260.0,88369.0,133089.0,425574.0,105632.0,39985.0,23819.0,6550.0,36063.0,33646.0,9309.0,925145.0,5450.0,31.0,79.0,91.0,123.0,512.0,519.0,870.0,2228.0,2118.0,10975.0,9614.0,14074.0,13377.0,10998.0,228481.0,149372.0,2.62645996667573,1.6709120763713412,0.47977138024169275,2.3660181822389634,2.216854239018199,0.6399841554540736,1324201.0,,,,,,,,,,,,,0.11280160640265337
33.0,new hampshire,2016,135920.0,418064.0,92724.0,130621.0,424170.0,109450.0,39387.0,26859.0,6676.0,36352.0,37024.0,9023.0,932344.0,5410.0,36.0,45.0,82.0,83.0,479.0,511.0,807.0,2138.0,2311.0,10155.0,9128.0,13256.0,13729.0,11104.0,225743.0,155321.0,2.4739791404677627,1.8187825182675186,0.44682002756665407,2.3139457470940235,2.360190413569197,0.5862821530348445,1327503.0,,,26825.666666666668,55297.583333333336,14538.083333333334,0.0,98530.5,16748.75,0.0,211940.5833333333,,,0.11700237212269954
33.0,new hampshire,2017,144363.0,407791.0,96883.0,138839.0,413047.0,113952.0,40316.0,27750.0,6519.0,38147.0,38406.0,8447.0,939471.0,5158.0,63.0,77.0,125.0,81.0,456.0,405.0,758.0,2098.0,2327.0,9558.0,8989.0,12845.0,12938.0,11400.0,223845.0,159585.0,2.473960527672876,1.8353816689344764,0.42143238385790677,2.34650283910122,2.3835369898797913,0.5391855905537295,1331848.0,188241.42857142855,173954.7142857143,22645.25,57605.416666666664,14830.916666666666,0.0,96523.75,18745.333333333332,0.0,210350.66666666663,0.14133852254268398,0.13061153696646635,0.11982223196641058
33.0,new hampshire,2018,143745.0,409705.0,100987.0,138422.0,414967.0,118417.0,40186.0,31043.0,6696.0,38783.0,43237.0,9029.0,952115.0,5568.0,147.0,182.0,121.0,187.0,506.0,463.0,805.0,1809.0,2317.0,9071.0,8978.0,12884.0,12956.0,11613.0,223340.0,168974.0,2.314389218464993,1.9489102837251395,0.3942798516426475,2.2617670112176733,2.5443394868710194,0.5363141480785272,1343622.0,185903.66666666663,171256.5,20465.916666666668,56919.5,15027.583333333334,0.0,94628.75,19537.5,0.0,206579.25,0.13836009433208643,0.12745883886986073,0.12576007240131526
33.0,new hampshire,2019,142487.0,409938.0,104998.0,136671.0,414507.0,122685.0,41036.0,34087.0,6929.0,38527.0,47020.0,9060.0,960337.0,5874.0,230.0,180.0,159.0,326.0,578.0,453.0,694.0,1760.0,1842.0,8314.0,8900.0,12476.0,12880.0,11540.0,222457.0,176659.0,2.2837134159800674,2.0325894232947714,0.38804021952826406,2.134642658727998,2.646564721669302,0.5144495607995974,1348124.0,180322.5,165254.41666666666,18848.083333333332,54027.5,15325.666666666666,0.0,92370.66666666669,19933.25,0.0,200505.1666666667,0.13375809643623288,0.1225810212314792,0.131040616441811
33.0,new hampshire,2020,141257.0,410977.0,109474.0,135016.0,414194.0,127454.0,39471.0,34035.0,6673.0,38359.0,47218.0,9176.0,971162.0,6840.0,251.0,339.0,114.0,330.0,571.0,502.0,507.0,1687.0,2098.0,8141.0,8111.0,11970.0,11871.0,12123.0,225206.0,174932.0,2.2216779923973924,2.075079810063012,0.3752396808495488,2.1326992983238426,2.680405766026453,0.5148974523397509,1355244.0,196143.75,180817.83333333337,14946.916666666666,62182.166666666664,15611.25,3171.9166666666665,94415.41666666669,26179.083333333332,0.0,216506.75000000003,0.1447294730690562,0.1334208698458236,0.129077863469604
33.0,new hampshire,2021,143067.0,417724.0,113303.0,136494.0,416158.0,129403.0,39873.0,35079.0,6393.0,38464.0,48903.0,9397.0,986106.0,7085.0,273.0,364.0,207.0,423.0,470.0,432.0,511.0,1755.0,2040.0,7336.0,7596.0,11683.0,10559.0,12075.0,228387.0,178109.0,2.1725421348501457,2.106321179064664,0.36047656297683167,2.1036353340080907,2.7432293012177063,0.5137954878825621,1372175.0,225020.41666666663,206061.91666666663,17669.666666666668,80383.5,16062.833333333334,8558.583333333334,101564.58333333331,26481.083333333332,0.0,250720.25,0.163988133194867,0.15017174680100326,0.12980049920746262
33.0,new hampshire,2022,140424.0,422114.0,117930.0,133881.0,413621.0,135266.0,38746.0,37126.0,6954.0,36901.0,50455.0,9937.0,997353.0,7152.0,304.0,275.0,142.0,401.0,487.0,399.0,437.0,1611.0,1884.0,7136.0,7348.0,11963.0,10593.0,11592.0,229881.0,180119.0,2.112422474396757,2.1788572740531547,0.38338667280754907,1.9794141304580817,2.8133034911035755,0.532615957180882,1379610.0,242682.33333333337,220098.75,18541.666666666668,91560.66666666669,16764.0,9282.333333333334,105667.75,26430.333333333332,0.0,268246.75,0.175906475984759,0.15953693435101224,0.13055791129377142
33.0,new hampshire,2023,140184.0,420028.0,122796.0,133962.0,415480.0,139053.0,38634.0,36937.0,7533.0,36553.0,48967.0,10239.0,1009222.0,6787.0,172.0,243.0,145.0,309.0,422.0,331.0,399.0,1431.0,2070.0,6506.0,7800.0,11391.0,10664.0,11327.0,230682.0,178863.0,2.1496464715681074,2.1152152534139015,0.4143872075455685,1.9788228229026665,2.771182817434852,0.5707454271349041,1387834.0,210265.58333333337,190100.33333333337,,,,,,,,,0.15150629205894464,0.13697627622131564,0.1288792463651993
33.0,new hampshire,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387834.0,185748.6,167380.7,,,,,,,,,0.13384064664794204,0.12060570644615999,
34.0,new jersey,2012,1048198.0,2673392.0,487323.0,1003708.0,2800303.0,669803.0,267711.0,171766.0,57841.0,252993.0,272785.0,99455.0,5969516.0,69238.0,894.0,1053.0,3509.0,8519.0,16006.0,20185.0,26582.0,65709.0,28518.0,85894.0,73178.0,105868.0,114631.0,103245.0,1589656.0,1122551.0,4.780717260628113,3.393109438084451,1.1759125021160681,4.550635286210498,5.126933698739056,1.972691814221814,8793888.0,,,,,,,,,,,,,0.12765127324796496
34.0,new jersey,2013,1043745.0,2688348.0,500226.0,999729.0,2809340.0,681823.0,285836.0,180089.0,57132.0,268410.0,281776.0,99682.0,6007746.0,72712.0,955.0,1264.0,3908.0,9119.0,16397.0,18974.0,26387.0,65754.0,27521.0,84698.0,72565.0,101189.0,108896.0,102548.0,1591198.0,1172925.0,4.905812075425293,3.4164754776561588,1.0996927302912565,4.650555902464898,5.046497634044909,1.880966180117486,8832406.0,1283851.0,,,,,,,,,,0.14535688237157576,,0.13279790353840165
34.0,new jersey,2014,1037281.0,2703863.0,514161.0,994670.0,2820987.0,695707.0,297381.0,195526.0,56170.0,282877.0,301853.0,97989.0,6052621.0,75464.0,1026.0,1225.0,4026.0,8492.0,15989.0,18518.0,26712.0,65564.0,27117.0,81556.0,71131.0,97307.0,105800.0,102571.0,1589736.0,1231796.0,4.852238213244752,3.5224759559528103,1.0247617247893925,4.659165074639626,5.150919475210337,1.790439556163082,8874374.0,,,,,,,,,,,,,0.13880370604168812
34.0,new jersey,2015,1029503.0,2712636.0,529283.0,989570.0,2825302.0,710310.0,305453.0,220990.0,58164.0,292102.0,325897.0,100704.0,6091495.0,79688.0,1155.0,1120.0,3847.0,8952.0,16195.0,18556.0,25871.0,66601.0,25774.0,76949.0,70370.0,92444.0,102214.0,103717.0,1586195.0,1303310.0,4.692835245330775,3.7464015010884193,0.9926591759052522,4.550605802072471,5.296146545678418,1.7213517299246652,8904413.0,,,,,,,,,,,,,0.14636675095820464
34.0,new jersey,2016,1022384.0,2711504.0,545059.0,983270.0,2818062.0,727620.0,311561.0,243358.0,58828.0,299954.0,349276.0,100981.0,6112547.0,79716.0,1180.0,1203.0,3562.0,8247.0,15548.0,18279.0,24268.0,67043.0,24714.0,74338.0,69625.0,87951.0,97115.0,105824.0,1568935.0,1363958.0,4.605559255807991,3.9312623341398996,0.985546976429364,4.4209385235082115,5.401744037440459,1.6549488726740746,8915456.0,,,144113.66666666666,530499.3333333334,134984.58333333334,0.0,821234.9166666666,145504.41666666666,0.0,1776336.9166666667,,,0.15298802439269513
34.0,new jersey,2017,1077184.0,2660701.0,563984.0,1033898.0,2768387.0,750223.0,329397.0,252601.0,60100.0,315326.0,358141.0,103140.0,6163699.0,81641.0,1236.0,1117.0,3225.0,7597.0,16119.0,17850.0,24145.0,65512.0,24413.0,72743.0,67287.0,85423.0,93685.0,104789.0,1564815.0,1418705.0,4.707122959893399,3.9372188846853944,0.9792428980477103,4.45095331166181,5.313975105575742,1.6114868401359448,8960161.0,1774341.142857143,1571296.857142857,139432.08333333334,540334.0,138402.91666666666,0.0,820144.6666666666,150915.0,0.0,1789228.6666666665,0.19802558713589444,0.17536480171984153,0.15833476652930678
34.0,new jersey,2018,1062265.0,2627356.0,575823.0,1019476.0,2730078.0,761841.0,327568.0,270412.0,61504.0,317125.0,376973.0,104530.0,6129542.0,82079.0,1358.0,1033.0,2798.0,6446.0,14158.0,17306.0,23073.0,63435.0,22576.0,68955.0,64541.0,80568.0,89509.0,103278.0,1530024.0,1458112.0,4.535146512816428,4.1070226209235585,0.9745891673210207,4.331683041721635,5.469001620355291,1.582557036862067,8881845.0,1773685.5,1561663.6666666667,129848.25,536695.0833333334,141991.66666666666,0.0,816396.25,155331.5,0.0,1780262.75,0.19969786682834478,0.17582649400734496,0.1641676926359332
34.0,new jersey,2019,1055138.0,2617837.0,591890.0,1013409.0,2716459.0,779260.0,328834.0,282642.0,62984.0,316138.0,386020.0,107731.0,6146379.0,84073.0,1637.0,1210.0,3011.0,6239.0,13919.0,16826.0,21259.0,64527.0,20980.0,64943.0,63375.0,75380.0,84490.0,104062.0,1517670.0,1484349.0,4.494968956254319,4.224278140983527,0.9805872306467122,4.2273937761708575,5.489907794474236,1.5828641014703484,8878503.0,1719537.0833333333,1497759.4166666667,114380.91666666669,519822.9166666667,144256.33333333334,0.0,794672.25,158855.16666666666,0.0,1731987.5833333335,0.19367421324668507,0.16869503976815312,0.16718460308004626
34.0,new jersey,2020,1050846.0,2610968.0,608618.0,1008603.0,2705151.0,795974.0,324555.0,284709.0,64170.0,309528.0,381262.0,107062.0,6169501.0,89062.0,1674.0,1480.0,3127.0,6140.0,13380.0,16189.0,20597.0,56914.0,19703.0,59600.0,58032.0,69401.0,77340.0,108122.0,1493615.0,1471286.0,4.422584290852926,4.282968810117173,0.9996213804687744,4.190988862718302,5.527492779547641,1.576343876295183,8885418.0,1795411.3333333333,1557422.0833333333,130970.75,564596.1666666666,145801.41666666666,0.0,824785.3333333334,159450.5,0.0,1825604.1666666665,0.20206267542318587,0.17527842621847764,0.1655843315418588
34.0,new jersey,2021,1099346.0,2728432.0,640073.0,1052300.0,2791640.0,817546.0,348975.0,310281.0,68523.0,332507.0,404743.0,112364.0,6411606.0,100246.0,2203.0,1504.0,2813.0,5688.0,12809.0,14723.0,20842.0,56186.0,19264.0,58867.0,55864.0,68517.0,74522.0,114829.0,1532767.0,1577393.0,4.418235902006061,4.403765194167001,0.994808566847026,4.202198713182976,5.430553409147514,1.550438214649423,9234024.0,2001591.6666666667,1759475.0,153412.5,673861.75,155469.33333333334,0.0,887959.6666666666,159870.41666666666,0.0,2030573.6666666667,0.21676266670594171,0.1905426063436699,0.17082400912105059
34.0,new jersey,2022,1092691.0,2745496.0,654600.0,1042746.0,2777070.0,841153.0,349915.0,318729.0,71514.0,334731.0,411315.0,116508.0,6427003.0,109116.0,1992.0,1609.0,2619.0,5822.0,12946.0,15062.0,18756.0,54420.0,17480.0,56907.0,52832.0,64204.0,71135.0,116841.0,1511209.0,1602712.0,4.392706536318717,4.3875419718430555,1.0204511331154351,4.193557070182062,5.425803017463482,1.5799402710772477,9249063.0,2144147.5,1888395.6666666667,178155.41666666666,736594.6666666666,169080.91666666666,0.0,928591.75,163209.5,0.0,2175632.25,0.2318232127946366,0.2041715649105933,0.17328371533419115
34.0,new jersey,2023,1097789.0,2725759.0,673339.0,1049179.0,2778129.0,850213.0,358646.0,324789.0,74572.0,342192.0,425429.0,117511.0,6459220.0,114632.0,2096.0,1948.0,3083.0,6071.0,12251.0,15468.0,18388.0,54080.0,16814.0,53902.0,50069.0,61182.0,68505.0,122247.0,1496672.0,1643139.0,4.4081626516567,4.341119089699744,1.029055169061253,4.2200870053066675,5.461151602878161,1.5404244813974755,9267014.0,2209788.9166666665,1943383.75,,,,,,,,,0.23845749198896932,0.20970981051717413,0.17731051231820735
34.0,new jersey,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267014.0,1880816.0,1632851.7,,,,,,,,,0.20295814811545554,0.17620041363917222,
35.0,new mexico,2012,262026.0,604705.0,122395.0,252509.0,631688.0,147776.0,125907.0,64354.0,16352.0,121321.0,96653.0,25186.0,1333926.0,17587.0,102.0,296.0,1122.0,3091.0,7081.0,4818.0,6416.0,27852.0,9234.0,20982.0,28046.0,33302.0,39787.0,21427.0,293251.0,449773.0,8.670005852827796,4.860923261444524,1.4482099690218024,8.822698101232687,7.048087528598846,2.150075286874344,2055287.0,,,,,,,,,,,,,0.21883707725490406
35.0,new mexico,2013,261658.0,609016.0,127293.0,251360.0,633569.0,152715.0,130298.0,69968.0,16859.0,125143.0,102464.0,25390.0,1347229.0,19031.0,130.0,271.0,1018.0,3041.0,6823.0,4937.0,5939.0,27670.0,9011.0,21095.0,27204.0,32778.0,39801.0,21767.0,296776.0,470122.0,8.645629397581082,5.20035982460713,1.4576155662958732,8.283247422045417,7.407103930693448,2.0060438587770504,2069706.0,457678.0,,,,,,,,,,0.22113189022982008,,0.22714433837462905
35.0,new mexico,2014,260003.0,611333.0,132139.0,249903.0,634694.0,157979.0,134583.0,79114.0,17082.0,129321.0,112200.0,25530.0,1360013.0,18614.0,94.0,267.0,1096.0,2748.0,6513.0,4443.0,5666.0,27340.0,9021.0,21090.0,27310.0,32057.0,39146.0,22580.0,297629.0,497830.0,8.320599580596134,5.556758875185526,1.35391999259084,7.994444508138168,7.84796471217241,1.9263123313169224,2080085.0,,,,,,,,,,,,,0.23933156577736006
35.0,new mexico,2015,257704.0,610011.0,137462.0,248000.0,632568.0,163957.0,136306.0,93169.0,17588.0,131886.0,126442.0,26591.0,1367822.0,18345.0,160.0,249.0,1119.0,2735.0,6380.0,4372.0,5828.0,27002.0,8451.0,21046.0,27401.0,32915.0,38466.0,22091.0,298130.0,531982.0,7.884365895781818,6.179524895727066,1.3827814219340486,7.5941975410005025,7.886780773708081,2.0723494718484834,2084117.0,,,,,,,,,,,,,0.25525534315012066
35.0,new mexico,2016,255663.0,605795.0,142741.0,245089.0,628437.0,170368.0,137024.0,108419.0,18685.0,133953.0,141297.0,27962.0,1373920.0,18356.0,169.0,320.0,950.0,2654.0,6034.0,3962.0,5612.0,26516.0,8258.0,19987.0,26993.0,31800.0,37569.0,22021.0,298867.0,567340.0,7.359611749107143,6.795946976441752,1.3637586004405695,7.150227913420364,8.30076641184446,2.0296883487457116,2082669.0,,,142448.75,252391.33333333337,55762.666666666664,0.0,357964.9166666667,70832.33333333333,0.0,879400.0000000001,,,0.27241006612188495
35.0,new mexico,2017,267381.0,589657.0,147734.0,258620.0,611017.0,175692.0,143892.0,118626.0,20433.0,141734.0,151443.0,30245.0,1381630.0,18090.0,286.0,325.0,893.0,2304.0,5685.0,4009.0,5395.0,26203.0,7298.0,19121.0,27343.0,31708.0,36950.0,21877.0,300829.0,606373.0,7.057783853826462,6.928110795702188,1.3180064362952078,7.234535992690993,8.284698181828606,2.1768647396565433,2084828.0,762551.5714285715,722425.0,143680.91666666666,262773.5,59145.833333333336,0.0,355325.75,70009.08333333333,0.0,890935.0833333334,0.3657623417512483,0.34651539599429787,0.2908503723088907
35.0,new mexico,2018,265740.0,588797.0,153617.0,256815.0,609882.0,182675.0,145082.0,133608.0,21036.0,141989.0,167372.0,31349.0,1394280.0,17383.0,404.0,325.0,782.0,2016.0,5977.0,3606.0,5358.0,24840.0,7415.0,18617.0,27363.0,32409.0,36887.0,22176.0,303626.0,640436.0,6.817796844137084,7.233006613782489,1.3055866316069975,6.8422495743627065,8.748623015583801,2.0527373205269206,2092434.0,740380.0,704433.0,130760.0,254871.25,59718.083333333336,0.0,336339.5833333333,65831.75,0.0,847520.6666666666,0.3538367279445851,0.3366572135608578,0.3060722584320461
35.0,new mexico,2019,263508.0,585542.0,158849.0,253256.0,607230.0,188701.0,144040.0,143404.0,22764.0,140491.0,180686.0,33507.0,1403371.0,17564.0,372.0,258.0,674.0,1911.0,5646.0,3706.0,4946.0,24561.0,7362.0,17492.0,26839.0,31858.0,36589.0,22472.0,305538.0,664892.0,6.69284497426998,7.461969615368839,1.389319497263814,6.415991127613155,9.053215719874885,1.9866590656093266,2092454.0,737066.25,699372.1666666666,122734.5,258915.41666666663,57995.75,0.0,330112.25,64107.333333333336,0.0,833865.25,0.3522496790849405,0.3342353842266863,0.3177570450772156
35.0,new mexico,2020,260525.0,584031.0,164221.0,250046.0,606199.0,195517.0,144683.0,147092.0,25775.0,139322.0,183866.0,33837.0,1415298.0,18737.0,393.0,260.0,880.0,1754.0,5484.0,2996.0,3758.0,22488.0,6682.0,15904.0,24981.0,28301.0,34799.0,23659.0,304418.0,674575.0,6.597609154817031,7.504293328628683,1.5062057498000305,6.381077644512765,9.151366355156489,1.8594477670850023,2097021.0,777782.9166666666,738505.25,131313.66666666666,277144.3333333333,57276.416666666664,497.8333333333333,340375.25,63645.666666666664,0.0,870253.1666666666,0.3708989641337243,0.3521687431837831,0.32168252010828696
35.0,new mexico,2021,261959.0,589031.0,168307.0,251441.0,605735.0,196746.0,148015.0,151958.0,26693.0,139144.0,189454.0,34216.0,1426639.0,19774.0,396.0,214.0,866.0,1734.0,5058.0,2901.0,3742.0,21483.0,6026.0,15164.0,25025.0,27828.0,34753.0,23751.0,305573.0,689480.0,6.421552031515481,7.436182942128389,1.6065776287421352,6.446617720113611,9.210749748430047,1.8783199290703365,2109366.0,845122.0833333334,800676.8333333334,146864.58333333334,296192.5833333333,59968.5,1151.9166666666667,362145.6666666667,72792.33333333333,0.0,939115.5833333334,0.4006521785850978,0.37958174794385297,0.32686598722080473
35.0,new mexico,2022,257158.0,593183.0,173652.0,245179.0,603117.0,203974.0,146744.0,155773.0,27626.0,136817.0,192353.0,35223.0,1433908.0,20560.0,312.0,213.0,811.0,1888.0,5135.0,2435.0,3771.0,20856.0,5567.0,14544.0,23713.0,26484.0,34184.0,24186.0,305319.0,694536.0,6.471796371600835,7.780079956182763,1.6637530148325166,6.1647777398851975,9.071909836336,1.8476830811626872,2112463.0,876583.0,827555.8333333334,159272.25,299378.5,67531.58333333333,1228.75,376181.25,76005.5,0.0,979597.8333333334,0.41495780044431546,0.3917492677189297,0.3287801963868716
35.0,new mexico,2023,252214.0,588411.0,180851.0,242556.0,602347.0,211492.0,145448.0,153202.0,29812.0,137955.0,193993.0,37405.0,1450999.0,23029.0,212.0,317.0,652.0,1884.0,4462.0,2619.0,3625.0,20471.0,4856.0,13530.0,24000.0,23146.0,30568.0,24775.0,305266.0,697815.0,6.4169215771114665,7.544146827080041,1.7813722578281075,6.179953160431506,9.047659264273172,2.029946913275708,2114768.0,841131.8333333334,794618.0833333334,,,,,,,,,0.3977418957225253,0.3757471662770258,0.32997236576305294
35.0,new mexico,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114768.0,778611.9,733708.6,,,,,,,,,0.3681784006567151,0.3469451968253728,
36.0,new york,2012,2201259.0,5957458.0,1064681.0,2107168.0,6332097.0,1475612.0,803169.0,811633.0,166887.0,764856.0,1144873.0,305582.0,13101982.0,216178.0,2010.0,3035.0,9779.0,23927.0,44902.0,42482.0,77285.0,184416.0,80527.0,218877.0,210588.0,282660.0,301227.0,283957.0,3090451.0,3997000.0,12.687908433637421,12.996593030728398,2.672889957409742,12.25531157190005,17.141844847091036,4.245452159233355,19398125.0,,,,,,,,,,,,,0.20605084254277153
36.0,new york,2013,2188423.0,5995645.0,1092658.0,2093884.0,6358183.0,1502449.0,830358.0,861593.0,171081.0,794258.0,1193162.0,310625.0,13211060.0,229185.0,2078.0,2913.0,9329.0,23730.0,44530.0,41644.0,76739.0,182360.0,77590.0,210146.0,209616.0,271447.0,294240.0,285703.0,3096154.0,4161077.0,12.650128619922635,13.232947670785707,2.6211708408597185,12.146564735461718,17.26339804808748,4.085790084882739,19487053.0,5678417.0,,,,,,,,,,0.2913943426951217,,0.21353033729625512
36.0,new york,2014,2177594.0,6032135.0,1123278.0,2085906.0,6391109.0,1532635.0,851129.0,923704.0,177075.0,815690.0,1255061.0,322460.0,13329734.0,241435.0,2321.0,3064.0,9329.0,23676.0,44808.0,40843.0,74924.0,180504.0,74928.0,204585.0,209062.0,260017.0,287456.0,292235.0,3091743.0,4345119.0,12.369381599951728,13.663765385470988,2.602542418429375,11.83221647938977,17.51593923186753,4.016154884890608,19594330.0,,,,,,,,,,,,,0.22175389513190805
